"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"2303","19","Level 4 & Above",">100 - 300","NA","Q4 2017"
"2304","19","Level 4 & Above",">300","NA","Q4 2017"
"2305","19","B1 & Below","30 & Below","332.17","Q1 2018"
"2306","19","B1 & Below",">30 - 100","345.35","Q1 2018"
"2307","19","B1 & Below",">100 - 300","164.10","Q1 2018"
"2308","19","B1 & Below",">300","NA","Q1 2018"
"2309","19","Level 1","30 & Below","54.17","Q1 2018"
"2310","19","Level 1",">30 - 100","77.59","Q1 2018"
"2311","19","Level 1",">100 - 300","231.05","Q1 2018"
"2312","19","Level 1",">300","NA","Q1 2018"
"2313","19","Level 2 & 3","30 & Below","60.45","Q1 2018"
"2314","19","Level 2 & 3",">30 - 100","74.53","Q1 2018"
"2315","19","Level 2 & 3",">100 - 300","69.19","Q1 2018"
"2316","19","Level 2 & 3",">300","NA","Q1 2018"
"2317","19","Level 4 & Above","30 & Below","376.34","Q1 2018"
"2318","19","Level 4 & Above",">30 - 100","197.04","Q1 2018"
"2319","19","Level 4 & Above",">100 - 300","NA","Q1 2018"
"2320","19","Level 4 & Above",">300","NA","Q1 2018"
"2321","19","B1 & Below","30 & Below","41.40","Q2 2018"
"2322","19","B1 & Below",">30 - 100","238.10","Q2 2018"
"2323","19","B1 & Below",">100 - 300","186.01","Q2 2018"
"2324","19","B1 & Below",">300","NA","Q2 2018"
"2325","19","Level 1","30 & Below","59.11","Q2 2018"
"2326","19","Level 1",">30 - 100","136.09","Q2 2018"
"2327","19","Level 1",">100 - 300","105.49","Q2 2018"
"2328","19","Level 1",">300","NA","Q2 2018"
"2329","19","Level 2 & 3","30 & Below","54.32","Q2 2018"
"2330","19","Level 2 & 3",">30 - 100","177.11","Q2 2018"
"2331","19","Level 2 & 3",">100 - 300","176.59","Q2 2018"
"2332","19","Level 2 & 3",">300","NA","Q2 2018"
"2333","19","Level 4 & Above","30 & Below","316.89","Q2 2018"
"2334","19","Level 4 & Above",">30 - 100","253.85","Q2 2018"
"2335","19","Level 4 & Above",">100 - 300","NA","Q2 2018"
"2336","19","Level 4 & Above",">300","NA","Q2 2018"
"2337","19","B1 & Below","30 & Below","40.22","Q3 2018"
"2338","19","B1 & Below",">30 - 100","130.43","Q3 2018"
"2339","19","B1 & Below",">100 - 300","NA","Q3 2018"
"2340","19","B1 & Below",">300","NA","Q3 2018"
"2341","19","Level 1","30 & Below","51.72","Q3 2018"
"2342","19","Level 1",">30 - 100","111.90","Q3 2018"
"2343","19","Level 1",">100 - 300","116.37","Q3 2018"
"2344","19","Level 1",">300","NA","Q3 2018"
"2345","19","Level 2 & 3","30 & Below","51.93","Q3 2018"
"2346","19","Level 2 & 3",">30 - 100","155.14","Q3 2018"
"2347","19","Level 2 & 3",">100 - 300","NA","Q3 2018"
"2348","19","Level 2 & 3",">300","NA","Q3 2018"
"2349","19","Level 4 & Above","30 & Below","349.48","Q3 2018"
"2350","19","Level 4 & Above",">30 - 100","207.05","Q3 2018"
"2351","19","Level 4 & Above",">100 - 300","NA","Q3 2018"
"2352","19","Level 4 & Above",">300","NA","Q3 2018"
"2353","19","B1 & Below","30 & Below","47.37","Q4 2018"
"2354","19","B1 & Below",">30 - 100","333.65","Q4 2018"
"2355","19","B1 & Below",">100 - 300","268.96","Q4 2018"
"2356","19","B1 & Below",">300","NA","Q4 2018"
"2357","19","Level 1","30 & Below","52.08","Q4 2018"
"2358","19","Level 1",">30 - 100","77.34","Q4 2018"
"2359","19","Level 1",">100 - 300","213.24","Q4 2018"
"2360","19","Level 1",">300","NA","Q4 2018"
"2361","19","Level 2 & 3","30 & Below","104.61","Q4 2018"
"2362","19","Level 2 & 3",">30 - 100","174.97","Q4 2018"
"2363","19","Level 2 & 3",">100 - 300","143.59","Q4 2018"
"2364","19","Level 2 & 3",">300","NA","Q4 2018"
"2365","19","Level 4 & Above","30 & Below","319.69","Q4 2018"
"2366","19","Level 4 & Above",">30 - 100","223.85","Q4 2018"
"2367","19","Level 4 & Above",">100 - 300","NA","Q4 2018"
"2368","19","Level 4 & Above",">300","NA","Q4 2018"
"2369","19","B1 & Below","30 & Below","55.24","Q1 2019"
"2370","19","B1 & Below",">30 - 100","265.71","Q1 2019"
"2371","19","B1 & Below",">100 - 300","185.23","Q1 2019"
"2372","19","B1 & Below",">300","NA","Q1 2019"
"2373","19","Level 1","30 & Below","148.00","Q1 2019"
"2374","19","Level 1",">30 - 100","219.25","Q1 2019"
"2375","19","Level 1",">100 - 300","234.09","Q1 2019"
"2376","19","Level 1",">300","69.34","Q1 2019"
"2377","19","Level 2 & 3","30 & Below","62.50","Q1 2019"
"2378","19","Level 2 & 3",">30 - 100","200.41","Q1 2019"
"2379","19","Level 2 & 3",">100 - 300","179.12","Q1 2019"
"2380","19","Level 2 & 3",">300","NA","Q1 2019"
"2381","19","Level 4 & Above","30 & Below","353.80","Q1 2019"
"2382","19","Level 4 & Above",">30 - 100","266.59","Q1 2019"
"2383","19","Level 4 & Above",">100 - 300","173.27","Q1 2019"
"2384","19","Level 4 & Above",">300","NA","Q1 2019"
"2385","19","B1 & Below","30 & Below","387.57","Q2 2019"
"2386","19","B1 & Below",">30 - 100","354.01","Q2 2019"
"2387","19","B1 & Below",">100 - 300","196.74","Q2 2019"
"2388","19","B1 & Below",">300","NA","Q2 2019"
"2389","19","Level 1","30 & Below","61.54","Q2 2019"
"2390","19","Level 1",">30 - 100","99.87","Q2 2019"
"2391","19","Level 1",">100 - 300","180.29","Q2 2019"
"2392","19","Level 1",">300","113.02","Q2 2019"
"2393","19","Level 2 & 3","30 & Below","169.00","Q2 2019"
"2394","19","Level 2 & 3",">30 - 100","215.97","Q2 2019"
"2395","19","Level 2 & 3",">100 - 300","140.63","Q2 2019"
"2396","19","Level 2 & 3",">300","NA","Q2 2019"
"2397","19","Level 4 & Above","30 & Below","373.04","Q2 2019"
"2398","19","Level 4 & Above",">30 - 100","205.20","Q2 2019"
"2399","19","Level 4 & Above",">100 - 300","100.11","Q2 2019"
"2400","19","Level 4 & Above",">300","NA","Q2 2019"
"2401","19","B1 & Below","30 & Below","48.53","Q3 2019"
"2402","19","B1 & Below",">30 - 100","328.87","Q3 2019"
"2403","19","B1 & Below",">100 - 300","227.68","Q3 2019"
"2404","19","B1 & Below",">300","NA","Q3 2019"
"2405","19","Level 1","30 & Below","56.33","Q3 2019"
"2406","19","Level 1",">30 - 100","121.66","Q3 2019"
"2407","19","Level 1",">100 - 300","227.23","Q3 2019"
"2408","19","Level 1",">300","NA","Q3 2019"
"2409","19","Level 2 & 3","30 & Below","69.02","Q3 2019"
"2410","19","Level 2 & 3",">30 - 100","201.82","Q3 2019"
"2411","19","Level 2 & 3",">100 - 300","157.85","Q3 2019"
"2412","19","Level 2 & 3",">300","NA","Q3 2019"
"2413","19","Level 4 & Above","30 & Below","122.48","Q3 2019"
"2414","19","Level 4 & Above",">30 - 100","251.86","Q3 2019"
"2415","19","Level 4 & Above",">100 - 300","167.28","Q3 2019"
"2416","19","Level 4 & Above",">300","NA","Q3 2019"
"2417","19","B1 & Below","30 & Below","55.77","Q4 2019"
"2418","19","B1 & Below",">30 - 100","290.00","Q4 2019"
"2419","19","B1 & Below",">100 - 300","258.21","Q4 2019"
"2420","19","B1 & Below",">300","NA","Q4 2019"
"2421","19","Level 1","30 & Below","45.91","Q4 2019"
"2422","19","Level 1",">30 - 100","76.47","Q4 2019"
"2423","19","Level 1",">100 - 300","127.40","Q4 2019"
"2424","19","Level 1",">300","NA","Q4 2019"
"2425","19","Level 2 & 3","30 & Below","85.19","Q4 2019"
"2426","19","Level 2 & 3",">30 - 100","144.41","Q4 2019"
"2427","19","Level 2 & 3",">100 - 300","145.46","Q4 2019"
"2428","19","Level 2 & 3",">300","NA","Q4 2019"
"2429","19","Level 4 & Above","30 & Below","157.77","Q4 2019"
"2430","19","Level 4 & Above",">30 - 100","272.56","Q4 2019"
"2431","19","Level 4 & Above",">100 - 300","NA","Q4 2019"
"2432","19","Level 4 & Above",">300","NA","Q4 2019"
"2433","19","B1 & Below","30 & Below","53.94","Q1 2020"
"2434","19","B1 & Below",">30 - 100","292.48","Q1 2020"
"2435","19","B1 & Below",">100 - 300","180.86","Q1 2020"
"2436","19","B1 & Below",">300","NA","Q1 2020"
"2437","19","Level 1","30 & Below","48.53","Q1 2020"
"2438","19","Level 1",">30 - 100","122.61","Q1 2020"
"2439","19","Level 1",">100 - 300","249.81","Q1 2020"
"2440","19","Level 1",">300","NA","Q1 2020"
"2441","19","Level 2 & 3","30 & Below","60.48","Q1 2020"
"2442","19","Level 2 & 3",">30 - 100","174.23","Q1 2020"
"2443","19","Level 2 & 3",">100 - 300","157.85","Q1 2020"
"2444","19","Level 2 & 3",">300","NA","Q1 2020"
"2445","19","Level 4 & Above","30 & Below","374.58","Q1 2020"
"2446","19","Level 4 & Above",">30 - 100","202.68","Q1 2020"
"2447","19","Level 4 & Above",">100 - 300","NA","Q1 2020"
"2448","19","Level 4 & Above",">300","NA","Q1 2020"
"2449","19","B1 & Below","30 & Below","49.41","Q2 2020"
"2450","19","B1 & Below",">30 - 100","31.65","Q2 2020"
"2451","19","B1 & Below",">100 - 300","NA","Q2 2020"
"2452","19","B1 & Below",">300","NA","Q2 2020"
"2453","19","Level 1","30 & Below","53.13","Q2 2020"
"2454","19","Level 1",">30 - 100","68.35","Q2 2020"
"2455","19","Level 1",">100 - 300","NA","Q2 2020"
"2456","19","Level 1",">300","NA","Q2 2020"
"2457","19","Level 2 & 3","30 & Below","50.00","Q2 2020"
"2458","19","Level 2 & 3",">30 - 100","122.56","Q2 2020"
"2459","19","Level 2 & 3",">100 - 300","NA","Q2 2020"
"2460","19","Level 2 & 3",">300","NA","Q2 2020"
"2461","19","Level 4 & Above","30 & Below","NA","Q2 2020"
"2462","19","Level 4 & Above",">30 - 100","238.92","Q2 2020"
"2463","19","Level 4 & Above",">100 - 300","NA","Q2 2020"
"2464","19","Level 4 & Above",">300","NA","Q2 2020"
"2465","19","B1 & Below","30 & Below","45.83","Q3 2020"
"2466","19","B1 & Below",">30 - 100","212.16","Q3 2020"
"2467","19","B1 & Below",">100 - 300","179.01","Q3 2020"
"2468","19","B1 & Below",">300","NA","Q3 2020"
"2469","19","Level 1","30 & Below","55.63","Q3 2020"
"2470","19","Level 1",">30 - 100","90.91","Q3 2020"
"2471","19","Level 1",">100 - 300","141.66","Q3 2020"
"2472","19","Level 1",">300","NA","Q3 2020"
"2473","19","Level 2 & 3","30 & Below","53.86","Q3 2020"
"2474","19","Level 2 & 3",">30 - 100","181.86","Q3 2020"
"2475","19","Level 2 & 3",">100 - 300","179.50","Q3 2020"
"2476","19","Level 2 & 3",">300","NA","Q3 2020"
"2477","19","Level 4 & Above","30 & Below","65.79","Q3 2020"
"2478","19","Level 4 & Above",">30 - 100","258.20","Q3 2020"
"2479","19","Level 4 & Above",">100 - 300","171.22","Q3 2020"
"2480","19","Level 4 & Above",">300","NA","Q3 2020"
"2481","19","B1 & Below","30 & Below","50.00","Q4 2020"
"2482","19","B1 & Below",">30 - 100","315.19","Q4 2020"
"2483","19","B1 & Below",">100 - 300","NA","Q4 2020"
"2484","19","B1 & Below",">300","NA","Q4 2020"
"2485","19","Level 1","30 & Below","68.63","Q4 2020"
"2486","19","Level 1",">30 - 100","78.18","Q4 2020"
"2487","19","Level 1",">100 - 300","125.03","Q4 2020"
"2488","19","Level 1",">300","20.50","Q4 2020"
"2489","19","Level 2 & 3","30 & Below","72.00","Q4 2020"
"2490","19","Level 2 & 3",">30 - 100","113.62","Q4 2020"
"2491","19","Level 2 & 3",">100 - 300","97.89","Q4 2020"
"2492","19","Level 2 & 3",">300","NA","Q4 2020"
"2493","19","Level 4 & Above","30 & Below","52.63","Q4 2020"
"2494","19","Level 4 & Above",">30 - 100","265.15","Q4 2020"
"2495","19","Level 4 & Above",">100 - 300","NA","Q4 2020"
"2496","19","Level 4 & Above",">300","NA","Q4 2020"
"2497","19","B1 & Below","30 & Below","353.19","Q1 2021"
"2498","19","B1 & Below",">30 - 100","332.98","Q1 2021"
"2499","19","B1 & Below",">100 - 300","NA","Q1 2021"
"2500","19","B1 & Below",">300","NA","Q1 2021"
"2501","19","Level 1","30 & Below","57.29","Q1 2021"
"2502","19","Level 1",">30 - 100","65.10","Q1 2021"
"2503","19","Level 1",">100 - 300","106.72","Q1 2021"
"2504","19","Level 1",">300","NA","Q1 2021"
"2505","19","Level 2 & 3","30 & Below","112.07","Q1 2021"
"2506","19","Level 2 & 3",">30 - 100","208.82","Q1 2021"
"2507","19","Level 2 & 3",">100 - 300","154.69","Q1 2021"
"2508","19","Level 2 & 3",">300","NA","Q1 2021"
"2509","19","Level 4 & Above","30 & Below","218.11","Q1 2021"
"2510","19","Level 4 & Above",">30 - 100","NA","Q1 2021"
"2511","19","Level 4 & Above",">100 - 300","NA","Q1 2021"
"2512","19","Level 4 & Above",">300","NA","Q1 2021"
"2513","19","B1 & Below","30 & Below","53.59","Q2 2021"
"2514","19","B1 & Below",">30 - 100","337.87","Q2 2021"
"2515","19","B1 & Below",">100 - 300","NA","Q2 2021"
"2516","19","B1 & Below",">300","NA","Q2 2021"
"2517","19","Level 1","30 & Below","72.00","Q2 2021"
"2518","19","Level 1",">30 - 100","112.88","Q2 2021"
"2519","19","Level 1",">100 - 300","209.70","Q2 2021"
"2520","19","Level 1",">300","NA","Q2 2021"
"2521","19","Level 2 & 3","30 & Below","47.18","Q2 2021"
"2522","19","Level 2 & 3",">30 - 100","155.45","Q2 2021"
"2523","19","Level 2 & 3",">100 - 300","178.07","Q2 2021"
"2524","19","Level 2 & 3",">300","92.57","Q2 2021"
"2525","19","Level 4 & Above","30 & Below","324.07","Q2 2021"
"2526","19","Level 4 & Above",">30 - 100","119.64","Q2 2021"
"2527","19","Level 4 & Above",">100 - 300","90.24","Q2 2021"
"2528","19","Level 4 & Above",">300","NA","Q2 2021"
"2529","19","B1 & Below","30 & Below","50.00","Q3 2021"
"2530","19","B1 & Below",">30 - 100","209.81","Q3 2021"
"2531","19","B1 & Below",">100 - 300","240.08","Q3 2021"
"2532","19","B1 & Below",">300","NA","Q3 2021"
"2533","19","Level 1","30 & Below","56.25","Q3 2021"
"2534","19","Level 1",">30 - 100","98.39","Q3 2021"
"2535","19","Level 1",">100 - 300","179.81","Q3 2021"
"2536","19","Level 1",">300","16.25","Q3 2021"
"2537","19","Level 2 & 3","30 & Below","53.40","Q3 2021"
"2538","19","Level 2 & 3",">30 - 100","160.47","Q3 2021"
"2539","19","Level 2 & 3",">100 - 300","178.35","Q3 2021"
"2540","19","Level 2 & 3",">300","NA","Q3 2021"
"2541","19","Level 4 & Above","30 & Below","52.63","Q3 2021"
"2542","19","Level 4 & Above",">30 - 100","246.26","Q3 2021"
"2543","19","Level 4 & Above",">100 - 300","NA","Q3 2021"
"2544","19","Level 4 & Above",">300","NA","Q3 2021"
"2545","19","B1 & Below","30 & Below","67.31","Q4 2021"
"2546","19","B1 & Below",">30 - 100","241.96","Q4 2021"
"2547","19","B1 & Below",">100 - 300","254.05","Q4 2021"
"2548","19","B1 & Below",">300","NA","Q4 2021"
"2549","19","Level 1","30 & Below","67.65","Q4 2021"
"2550","19","Level 1",">30 - 100","140.87","Q4 2021"
"2551","19","Level 1",">100 - 300","228.48","Q4 2021"
"2552","19","Level 1",">300","13.27","Q4 2021"
"2553","19","Level 2 & 3","30 & Below","65.45","Q4 2021"
"2554","19","Level 2 & 3",">30 - 100","195.25","Q4 2021"
"2555","19","Level 2 & 3",">100 - 300","122.49","Q4 2021"
"2556","19","Level 2 & 3",">300","NA","Q4 2021"
"2557","19","Level 4 & Above","30 & Below","297.90","Q4 2021"
"2558","19","Level 4 & Above",">30 - 100","NA","Q4 2021"
"2559","19","Level 4 & Above",">100 - 300","NA","Q4 2021"
"2560","19","Level 4 & Above",">300","NA","Q4 2021"
"2561","20","B1 & Below","30 & Below","320.31","Q1 2012"
"2562","20","B1 & Below",">30 - 100","258.32","Q1 2012"
"2563","20","B1 & Below",">100 - 300","164.15","Q1 2012"
"2564","20","B1 & Below",">300","NA","Q1 2012"
"2565","20","Level 1","30 & Below","414.19","Q1 2012"
"2566","20","Level 1",">30 - 100","177.51","Q1 2012"
"2567","20","Level 1",">100 - 300","NA","Q1 2012"
"2568","20","Level 1",">300","NA","Q1 2012"
"2569","20","Level 2 & 3","30 & Below","NA","Q1 2012"
"2570","20","Level 2 & 3",">30 - 100","112.82","Q1 2012"
"2571","20","Level 2 & 3",">100 - 300","118.48","Q1 2012"
"2572","20","Level 2 & 3",">300","NA","Q1 2012"
"2573","20","Level 4 & Above","30 & Below","NA","Q1 2012"
"2574","20","Level 4 & Above",">30 - 100","NA","Q1 2012"
"2575","20","Level 4 & Above",">100 - 300","NA","Q1 2012"
"2576","20","Level 4 & Above",">300","NA","Q1 2012"
"2577","20","B1 & Below","30 & Below","NA","Q2 2012"
"2578","20","B1 & Below",">30 - 100","159.02","Q2 2012"
"2579","20","B1 & Below",">100 - 300","NA","Q2 2012"
"2580","20","B1 & Below",">300","NA","Q2 2012"
"2581","20","Level 1","30 & Below","330.36","Q2 2012"
"2582","20","Level 1",">30 - 100","173.15","Q2 2012"
"2583","20","Level 1",">100 - 300","NA","Q2 2012"
"2584","20","Level 1",">300","NA","Q2 2012"
"2585","20","Level 2 & 3","30 & Below","NA","Q2 2012"
"2586","20","Level 2 & 3",">30 - 100","143.36","Q2 2012"
"2587","20","Level 2 & 3",">100 - 300","NA","Q2 2012"
"2588","20","Level 2 & 3",">300","NA","Q2 2012"
"2589","20","Level 4 & Above","30 & Below","NA","Q2 2012"
"2590","20","Level 4 & Above",">30 - 100","NA","Q2 2012"
"2591","20","Level 4 & Above",">100 - 300","NA","Q2 2012"
"2592","20","Level 4 & Above",">300","NA","Q2 2012"
"2593","20","B1 & Below","30 & Below","538.20","Q3 2012"
"2594","20","B1 & Below",">30 - 100","328.46","Q3 2012"
"2595","20","B1 & Below",">100 - 300","NA","Q3 2012"
"2596","20","B1 & Below",">300","NA","Q3 2012"
"2597","20","Level 1","30 & Below","323.74","Q3 2012"
"2598","20","Level 1",">30 - 100","165.99","Q3 2012"
"2599","20","Level 1",">100 - 300","NA","Q3 2012"
"2600","20","Level 1",">300","NA","Q3 2012"
"2601","20","Level 2 & 3","30 & Below","NA","Q3 2012"
"2602","20","Level 2 & 3",">30 - 100","192.17","Q3 2012"
"2603","20","Level 2 & 3",">100 - 300","NA","Q3 2012"
"2604","20","Level 2 & 3",">300","NA","Q3 2012"
"2605","20","Level 4 & Above","30 & Below","NA","Q3 2012"
"2606","20","Level 4 & Above",">30 - 100","NA","Q3 2012"
"2607","20","Level 4 & Above",">100 - 300","NA","Q3 2012"
"2608","20","Level 4 & Above",">300","46.93","Q3 2012"
"2609","20","B1 & Below","30 & Below","538.20","Q4 2012"
"2610","20","B1 & Below",">30 - 100","355.21","Q4 2012"
"2611","20","B1 & Below",">100 - 300","177.96","Q4 2012"
"2612","20","B1 & Below",">300","107.64","Q4 2012"
"2613","20","Level 1","30 & Below","182.67","Q4 2012"
"2614","20","Level 1",">30 - 100","342.97","Q4 2012"
"2615","20","Level 1",">100 - 300","221.83","Q4 2012"
"2616","20","Level 1",">300","NA","Q4 2012"
"2617","20","Level 2 & 3","30 & Below","328.30","Q4 2012"
"2618","20","Level 2 & 3",">30 - 100","175.44","Q4 2012"
"2619","20","Level 2 & 3",">100 - 300","NA","Q4 2012"
"2620","20","Level 2 & 3",">300","NA","Q4 2012"
"2621","20","Level 4 & Above","30 & Below","NA","Q4 2012"
"2622","20","Level 4 & Above",">30 - 100","NA","Q4 2012"
"2623","20","Level 4 & Above",">100 - 300","NA","Q4 2012"
"2624","20","Level 4 & Above",">300","NA","Q4 2012"
"2625","20","B1 & Below","30 & Below","325.63","Q1 2013"
"2626","20","B1 & Below",">30 - 100","308.94","Q1 2013"
"2627","20","B1 & Below",">100 - 300","NA","Q1 2013"
"2628","20","B1 & Below",">300","NA","Q1 2013"
"2629","20","Level 1","30 & Below","366.70","Q1 2013"
"2630","20","Level 1",">30 - 100","234.23","Q1 2013"
"2631","20","Level 1",">100 - 300","159.31","Q1 2013"
"2632","20","Level 1",">300","NA","Q1 2013"
"2633","20","Level 2 & 3","30 & Below","287.94","Q1 2013"
"2634","20","Level 2 & 3",">30 - 100","169.54","Q1 2013"
"2635","20","Level 2 & 3",">100 - 300","104.95","Q1 2013"
"2636","20","Level 2 & 3",">300","89.21","Q1 2013"
"2637","20","Level 4 & Above","30 & Below","NA","Q1 2013"
"2638","20","Level 4 & Above",">30 - 100","NA","Q1 2013"
"2639","20","Level 4 & Above",">100 - 300","NA","Q1 2013"
"2640","20","Level 4 & Above",">300","NA","Q1 2013"
"2641","20","B1 & Below","30 & Below","287.12","Q2 2013"
"2642","20","B1 & Below",">30 - 100","253.04","Q2 2013"
"2643","20","B1 & Below",">100 - 300","NA","Q2 2013"
"2644","20","B1 & Below",">300","NA","Q2 2013"
"2645","20","Level 1","30 & Below","283.83","Q2 2013"
"2646","20","Level 1",">30 - 100","211.11","Q2 2013"
"2647","20","Level 1",">100 - 300","133.78","Q2 2013"
"2648","20","Level 1",">300","NA","Q2 2013"
"2649","20","Level 2 & 3","30 & Below","269.11","Q2 2013"
"2650","20","Level 2 & 3",">30 - 100","256.18","Q2 2013"
"2651","20","Level 2 & 3",">100 - 300","NA","Q2 2013"
"2652","20","Level 2 & 3",">300","NA","Q2 2013"
"2653","20","Level 4 & Above","30 & Below","NA","Q2 2013"
"2654","20","Level 4 & Above",">30 - 100","NA","Q2 2013"
"2655","20","Level 4 & Above",">100 - 300","NA","Q2 2013"
"2656","20","Level 4 & Above",">300","NA","Q2 2013"
"2657","20","B1 & Below","30 & Below","54.00","Q3 2013"
"2658","20","B1 & Below",">30 - 100","156.12","Q3 2013"
"2659","20","B1 & Below",">100 - 300","NA","Q3 2013"
"2660","20","B1 & Below",">300","NA","Q3 2013"
"2661","20","Level 1","30 & Below","112.00","Q3 2013"
"2662","20","Level 1",">30 - 100","186.39","Q3 2013"
"2663","20","Level 1",">100 - 300","222.18","Q3 2013"
"2664","20","Level 1",">300","NA","Q3 2013"
"2665","20","Level 2 & 3","30 & Below","315.28","Q3 2013"
"2666","20","Level 2 & 3",">30 - 100","237.79","Q3 2013"
"2667","20","Level 2 & 3",">100 - 300","NA","Q3 2013"
"2668","20","Level 2 & 3",">300","NA","Q3 2013"
"2669","20","Level 4 & Above","30 & Below","NA","Q3 2013"
"2670","20","Level 4 & Above",">30 - 100","NA","Q3 2013"
"2671","20","Level 4 & Above",">100 - 300","NA","Q3 2013"
"2672","20","Level 4 & Above",">300","NA","Q3 2013"
"2673","20","B1 & Below","30 & Below","55.56","Q4 2013"
"2674","20","B1 & Below",">30 - 100","NA","Q4 2013"
"2675","20","B1 & Below",">100 - 300","NA","Q4 2013"
"2676","20","B1 & Below",">300","NA","Q4 2013"
"2677","20","Level 1","30 & Below","235.71","Q4 2013"
"2678","20","Level 1",">30 - 100","154.76","Q4 2013"
"2679","20","Level 1",">100 - 300","103.10","Q4 2013"
"2680","20","Level 1",">300","NA","Q4 2013"
"2681","20","Level 2 & 3","30 & Below","NA","Q4 2013"
"2682","20","Level 2 & 3",">30 - 100","220.10","Q4 2013"
"2683","20","Level 2 & 3",">100 - 300","129.17","Q4 2013"
"2684","20","Level 2 & 3",">300","110.89","Q4 2013"
"2685","20","Level 4 & Above","30 & Below","NA","Q4 2013"
"2686","20","Level 4 & Above",">30 - 100","NA","Q4 2013"
"2687","20","Level 4 & Above",">100 - 300","NA","Q4 2013"
"2688","20","Level 4 & Above",">300","NA","Q4 2013"
"2689","20","B1 & Below","30 & Below","68.42","Q1 2014"
"2690","20","B1 & Below",">30 - 100","376.73","Q1 2014"
"2691","20","B1 & Below",">100 - 300","NA","Q1 2014"
"2692","20","B1 & Below",">300","NA","Q1 2014"
"2693","20","Level 1","30 & Below","334.29","Q1 2014"
"2694","20","Level 1",">30 - 100","198.22","Q1 2014"
"2695","20","Level 1",">100 - 300","68.36","Q1 2014"
"2696","20","Level 1",">300","NA","Q1 2014"
"2697","20","Level 2 & 3","30 & Below","342.79","Q1 2014"
"2698","20","Level 2 & 3",">30 - 100","146.15","Q1 2014"
"2699","20","Level 2 & 3",">100 - 300","137.37","Q1 2014"
"2700","20","Level 2 & 3",">300","NA","Q1 2014"
"2701","20","Level 4 & Above","30 & Below","NA","Q1 2014"
"2702","20","Level 4 & Above",">30 - 100","NA","Q1 2014"
"2703","20","Level 4 & Above",">100 - 300","NA","Q1 2014"
"2704","20","Level 4 & Above",">300","NA","Q1 2014"
"2705","20","B1 & Below","30 & Below","351.21","Q2 2014"
"2706","20","B1 & Below",">30 - 100","NA","Q2 2014"
"2707","20","B1 & Below",">100 - 300","NA","Q2 2014"
"2708","20","B1 & Below",">300","NA","Q2 2014"
"2709","20","Level 1","30 & Below","206.00","Q2 2014"
"2710","20","Level 1",">30 - 100","173.72","Q2 2014"
"2711","20","Level 1",">100 - 300","NA","Q2 2014"
"2712","20","Level 1",">300","NA","Q2 2014"
"2713","20","Level 2 & 3","30 & Below","263.49","Q2 2014"
"2714","20","Level 2 & 3",">30 - 100","156.07","Q2 2014"
"2715","20","Level 2 & 3",">100 - 300","143.86","Q2 2014"
"2716","20","Level 2 & 3",">300","NA","Q2 2014"
"2717","20","Level 4 & Above","30 & Below","NA","Q2 2014"
"2718","20","Level 4 & Above",">30 - 100","NA","Q2 2014"
"2719","20","Level 4 & Above",">100 - 300","NA","Q2 2014"
"2720","20","Level 4 & Above",">300","NA","Q2 2014"
"2721","20","B1 & Below","30 & Below","385.25","Q3 2014"
"2722","20","B1 & Below",">30 - 100","NA","Q3 2014"
"2723","20","B1 & Below",">100 - 300","NA","Q3 2014"
"2724","20","B1 & Below",">300","NA","Q3 2014"
"2725","20","Level 1","30 & Below","368.57","Q3 2014"
"2726","20","Level 1",">30 - 100","173.33","Q3 2014"
"2727","20","Level 1",">100 - 300","52.22","Q3 2014"
"2728","20","Level 1",">300","NA","Q3 2014"
"2729","20","Level 2 & 3","30 & Below","NA","Q3 2014"
"2730","20","Level 2 & 3",">30 - 100","221.48","Q3 2014"
"2731","20","Level 2 & 3",">100 - 300","100.79","Q3 2014"
"2732","20","Level 2 & 3",">300","NA","Q3 2014"
"2733","20","Level 4 & Above","30 & Below","NA","Q3 2014"
"2734","20","Level 4 & Above",">30 - 100","NA","Q3 2014"
"2735","20","Level 4 & Above",">100 - 300","NA","Q3 2014"
"2736","20","Level 4 & Above",">300","NA","Q3 2014"
"2737","20","B1 & Below","30 & Below","570.50","Q4 2014"
"2738","20","B1 & Below",">30 - 100","306.24","Q4 2014"
"2739","20","B1 & Below",">100 - 300","170.07","Q4 2014"
"2740","20","B1 & Below",">300","NA","Q4 2014"
"2741","20","Level 1","30 & Below","354.63","Q4 2014"
"2742","20","Level 1",">30 - 100","184.18","Q4 2014"
"2743","20","Level 1",">100 - 300","NA","Q4 2014"
"2744","20","Level 1",">300","NA","Q4 2014"
"2745","20","Level 2 & 3","30 & Below","339.07","Q4 2014"
"2746","20","Level 2 & 3",">30 - 100","168.44","Q4 2014"
"2747","20","Level 2 & 3",">100 - 300","NA","Q4 2014"
"2748","20","Level 2 & 3",">300","NA","Q4 2014"
"2749","20","Level 4 & Above","30 & Below","NA","Q4 2014"
"2750","20","Level 4 & Above",">30 - 100","NA","Q4 2014"
"2751","20","Level 4 & Above",">100 - 300","NA","Q4 2014"
"2752","20","Level 4 & Above",">300","NA","Q4 2014"
"2753","20","B1 & Below","30 & Below","282.96","Q1 2015"
